7.565691524152483940e+08 7.698514717081539631e+08 7.489470941505738497e+08 6.918250789171723127e+08 6.686923587885000706e+08 6.077397383642064333e+08 5.091569158616688848e+08 4.400719991116318107e+08 3.897874831255655289e+08 3.665067028398064375e+08 3.842969604079480767e+08 4.588336786679250002e+08 5.209021337249990702e+08 5.633895859090441465e+08 5.492122552697576284e+08 4.926326564003840685e+08 4.018100113576388359e+08 2.972076367377148867e+08 2.289189962897131443e+08 1.914609957393467724e+08 1.746817421444959641e+08 1.553695739284465313e+08 1.490649399527177811e+08 1.467499520270698667e+08 1.479110397458227873e+08 1.496426689373697639e+08 1.451499862372280657e+08 1.418653650671645701e+08 1.373533592427735329e+08 1.305708521124021560e+08 1.313594431553511024e+08 1.289986361720477045e+08 1.398219705057999790e+08 1.667711101177262068e+08 2.121824724595882297e+08 2.177192696679976583e+08 2.205674799823331833e+08 2.132961061041351557e+08 1.918607917831310928e+08 1.473971904604616761e+08 1.318834134660134315e+08 1.293318745485311151e+08 1.320678550871282667e+08 1.395446715167212486e+08 1.374474824008024633e+08 1.265153625676850826e+08 1.182159991923173666e+08 1.137818330113513470e+08 1.129122851314517558e+08 1.104827625825235993e+08 1.153040725243611485e+08 1.218557695124797374e+08 1.260426769476431310e+08 1.305064568592900783e+08 1.370944884368134141e+08 1.382461065776383579e+08 1.372982866228141487e+08 1.326454979284949601e+08 1.253650989640707076e+08 1.229740782320721000e+08 1.266926857834294289e+08 1.348587471492564976e+08 1.283230007707103491e+08 1.275262468670563102e+08 1.238605619037046283e+08 1.213148716455627382e+08 1.236318605545848608e+08 1.194143711719766855e+08 1.305555354191626906e+08 1.626451870573608577e+08 2.034150009947040677e+08 2.156628919218119383e+08 2.004787253023456037e+08 1.924777197995488942e+08 1.956503417758124173e+08 2.026566627664955258e+08 1.779919226619290113e+08 1.503657564509322643e+08 1.478884197550842166e+08 1.578677674737422466e+08 1.831021977358819246e+08
7.970445661358051300e+08 8.053670391110363007e+08 7.858405893524236679e+08 7.412127989279785156e+08 7.045196046108715534e+08 6.145771952869396210e+08 4.943619553140428662e+08 4.406562280698125362e+08 4.649112243867331147e+08 4.824036766776633263e+08 5.051453698471556306e+08 5.393708258161613941e+08 5.568802788679391146e+08 5.255618530055299997e+08 4.884668671276434660e+08 4.479694873263591528e+08 3.813959009526763558e+08 2.753884391540289521e+08 2.145458331577199101e+08 1.805690569835284054e+08 1.641305825799565613e+08 1.678225892392756045e+08 1.505420194943599999e+08 1.464254825639705360e+08 1.536562077278002501e+08 1.636188082865994573e+08 1.493866596238470674e+08 1.447473219202924073e+08 1.429699963698376417e+08 1.394005200574114919e+08 1.275289440853533447e+08 1.375042927620244026e+08 1.601684255340175927e+08 1.917079437257304192e+08 2.200860295775016844e+08 2.126238003939137161e+08 1.980933334142305851e+08 1.861822255722266138e+08 1.739976249864785075e+08 1.462239164556973279e+08 1.364885324831565917e+08 1.320575972725511193e+08 1.305579552806434333e+08 1.316558420273068547e+08 1.356239543526383340e+08 1.281839194786546379e+08 1.180062539778141230e+08 1.111172211090482026e+08 1.112473074009130597e+08 1.163145413500090241e+08 1.193522841597063392e+08 1.228296481243654191e+08 1.264801608923086375e+08 1.327567240534418970e+08 1.346427632021968067e+08 1.297198491262412071e+08 1.242202157732765973e+08 1.244130762151105702e+08 1.293368327500106096e+08 1.281292226234573424e+08 1.262814045665124655e+08 1.253381467313913703e+08 1.222627612182802558e+08 1.214378393165593147e+08 1.260142310462885201e+08 1.307957487594031096e+08 1.288318728250399828e+08 1.277061416123953164e+08 1.448890319525819719e+08 1.726959987615895867e+08 1.992910862101136744e+08 2.073931157716616690e+08 2.087835299998646379e+08 1.938440391174091995e+08 1.787400389394977093e+08 1.696736765788932443e+08 1.526106475189471543e+08 1.359401324177698791e+08 1.617758053369921148e+08 2.458015062276724279e+08 4.217281968103861809e+08
8.276653692679871321e+08 8.084779647323216200e+08 8.030793280892412663e+08 7.711452817012164593e+08 7.647604305268160105e+08 7.027412254888213873e+08 5.880526244630024433e+08 5.081196192065003514e+08 5.170150647203423381e+08 5.247376714540066123e+08 5.180937062921971083e+08 5.257547072559049129e+08 5.326827213651986122e+08 5.027462120370292664e+08 4.622739231654114127e+08 4.141465040342471004e+08 3.636363645991300941e+08 2.925609324555783272e+08 2.528844348524982929e+08 2.208774404862680137e+08 1.968628929870569706e+08 2.030303736118058264e+08 1.744027290202422440e+08 1.581168512695463002e+08 1.627229916069909632e+08 1.819979532584115565e+08 1.584417624343641102e+08 1.437017268479449749e+08 1.386209715323484838e+08 1.415357857496495545e+08 1.368902749159119427e+08 1.473869591656727195e+08 1.819553372371551991e+08 2.157129123856450021e+08 2.183240734399108887e+08 2.006140250123460293e+08 1.625220683164033890e+08 1.465879721742551029e+08 1.492680017780920565e+08 1.681869532006274164e+08 1.529712844990603328e+08 1.385917998470228910e+08 1.326657799371162653e+08 1.276449046001618505e+08 1.260833287622743547e+08 1.232811708092389256e+08 1.195895647064076662e+08 1.155160233369924426e+08 1.153500609280239642e+08 1.338970496045090109e+08 1.375396193061195612e+08 1.289266975466022342e+08 1.192594107747765034e+08 1.295160826772142798e+08 1.404865354919305742e+08 1.397925890743547082e+08 1.342278929614463151e+08 1.311346286356601119e+08 1.305912804038679749e+08 1.223145767875390947e+08 1.213138311701065898e+08 1.319475937354729921e+08 1.485206787737704217e+08 1.499582686906909943e+08 1.525492644168586731e+08 1.532503943998464644e+08 1.432133429092599452e+08 1.623961801779318154e+08 1.796176245687251985e+08 1.834731889014565051e+08 1.881822013151721358e+08 2.387296279771913290e+08 2.558071655332675278e+08 2.234191482740780711e+08 1.723363748729780316e+08 1.443724375284913182e+08 1.338524595151122510e+08 2.523924762583452761e+08 4.892026949414045811e+08 1.006139418571082830e+09 1.328716133806833744e+09
7.873688360045834780e+08 7.757423022737736702e+08 7.840583571547118425e+08 7.547589425781148672e+08 7.161515760894238949e+08 6.626680581540606022e+08 5.990973878488621712e+08 5.346724298181219101e+08 5.259390669223443270e+08 5.014206334603509903e+08 4.949541472176038027e+08 5.119528585620291233e+08 5.546026666293246746e+08 5.288532523917778134e+08 4.726720463254836202e+08 4.175252241116549969e+08 3.183671085091124177e+08 2.860222146786456704e+08 2.654599463459575474e+08 2.652067568712475896e+08 2.491257119136565328e+08 2.362330180011014938e+08 1.841589308819810748e+08 1.618138282287187576e+08 1.513120852514492571e+08 1.674370322114680111e+08 1.529225379867777228e+08 1.460593990794833899e+08 1.417333343128170669e+08 1.345146441974893510e+08 1.316196840818252116e+08 1.455202599116296172e+08 1.745738624980384707e+08 2.045747366597403288e+08 1.939820078227040470e+08 1.765525274494741559e+08 1.466915506097866595e+08 1.311111207936019003e+08 1.360078455349467397e+08 1.622208212729626596e+08 1.470229829833402336e+08 1.355119134559128582e+08 1.267747909500815272e+08 1.239152569163954407e+08 1.219157696741676480e+08 1.221933779347320497e+08 1.185262202991811484e+08 1.110286477946145087e+08 1.099781270808924288e+08 1.218283596943492144e+08 1.219556081587447226e+08 1.152313825224884301e+08 1.108292283226818144e+08 1.222775060895824879e+08 1.357233875390195847e+08 1.357502743969292343e+08 1.295335036970420778e+08 1.230375228308845907e+08 1.179548795047973990e+08 1.123688057264949828e+08 1.128435285554479808e+08 1.231964878295374960e+08 1.430135036838222146e+08 1.621397536491577923e+08 1.715128815708317757e+08 1.816241273896061480e+08 1.754570963980950415e+08 1.739981039104727805e+08 1.654711071260251701e+08 1.690327448183394670e+08 1.843829176404918432e+08 2.351978388919681609e+08 2.461407572396853268e+08 2.034489408915625215e+08 1.571656958813074231e+08 1.448121220676258802e+08 2.489327340382947028e+08 5.607524779868525267e+08 1.108291217768484592e+09 1.609591830312478781e+09 1.589369780848335505e+09
6.803480454851231575e+08 6.792345686460105181e+08 7.397015218912624121e+08 7.185478100382668972e+08 6.895979573797526360e+08 6.681543349835408926e+08 6.206559305292814970e+08 6.062652370892994404e+08 5.813977272024405003e+08 5.456272366212636232e+08 4.895565974310830235e+08 5.026056611542236805e+08 5.301392534579154253e+08 5.268119218856371045e+08 4.757800224726179242e+08 3.961848082451562881e+08 2.948599617188639045e+08 2.559617026212074757e+08 2.326384374809236228e+08 2.325259881236140430e+08 2.142992707185060084e+08 2.034801283943005800e+08 1.691929287191525400e+08 1.578992806049773097e+08 1.528461075531227589e+08 1.556431387435913086e+08 1.513677946129856408e+08 1.462847736088358462e+08 1.389669010460970402e+08 1.316333931011650860e+08 1.284313883861977905e+08 1.345539121378487647e+08 1.630187384578328133e+08 1.879862764153950214e+08 1.864903730867930353e+08 1.607287182069301009e+08 1.399587591048695147e+08 1.280103587564524561e+08 1.273228262514907867e+08 1.385564799292592704e+08 1.316593585411791503e+08 1.309871477557887584e+08 1.260018011740761697e+08 1.186238486863363385e+08 1.152325432139447629e+08 1.149093797478138804e+08 1.118594161637309492e+08 1.072668386258687675e+08 1.128218677145133466e+08 1.109856096070344150e+08 1.116163955980774760e+08 1.133217333487184346e+08 1.149578912397745550e+08 1.212090889676849991e+08 1.242379792339946479e+08 1.264101100639841557e+08 1.287897312187541127e+08 1.276700468738089502e+08 1.186503570604140013e+08 1.102021205513447970e+08 1.117874494784411788e+08 1.313999003221935481e+08 1.559706315063779354e+08 1.797514270606626868e+08 2.094408536224752665e+08 2.245383873295493722e+08 2.122976418290190101e+08 1.672756195795743465e+08 1.579777842754659355e+08 1.678145955679919422e+08 1.933919347845102549e+08 1.939950468307948411e+08 1.871065832760308087e+08 1.578271999627302885e+08 1.585943030418922901e+08 1.854497197529529929e+08 6.021058463748242855e+08 1.106491345043187141e+09 1.623061630774603367e+09 1.585089817619261980e+09 1.610926646207220316e+09
6.205332902447525263e+08 6.049743143078571558e+08 6.408018778836787939e+08 6.364196062245123386e+08 6.802784619852442741e+08 6.621437971307742596e+08 6.759966044200912714e+08 6.857900688400497437e+08 6.546540749117321968e+08 5.548115808939898014e+08 5.028410255528246760e+08 4.918143920525981784e+08 4.931113409215417504e+08 5.028627091175495982e+08 4.994525813051438332e+08 4.253022575873265266e+08 3.021641521974578500e+08 2.568357706288654506e+08 2.316117470743304491e+08 1.906229221213904321e+08 1.730119936852615178e+08 1.741871044984177947e+08 1.604053599860952497e+08 1.518125194761760533e+08 1.564438145580489337e+08 1.655664169056762755e+08 1.565356078783348501e+08 1.435225811383945942e+08 1.380686821603239477e+08 1.345493381444384456e+08 1.342260665566330552e+08 1.390452961795876026e+08 1.675409115974393487e+08 1.966611678417842686e+08 1.920989353665917814e+08 1.486836199134318829e+08 1.334156526495080739e+08 1.334729934801641256e+08 1.356608213744441569e+08 1.309219890755179375e+08 1.252980926069188118e+08 1.261530853858047277e+08 1.188177192222806066e+08 1.131705573068509400e+08 1.117225831921315789e+08 1.109610349628049582e+08 1.096135431650518477e+08 1.051084648194505423e+08 1.101503897284153253e+08 1.101564446236646622e+08 1.138120115085911900e+08 1.167372591078056693e+08 1.172060098539809138e+08 1.168788731622906774e+08 1.210549487783621848e+08 1.246262407397755086e+08 1.283058155645302683e+08 1.301334450319038182e+08 1.281718214565600604e+08 1.212586743199098259e+08 1.262792171690810919e+08 1.472078465139098167e+08 1.632118530335584879e+08 1.741852599384704232e+08 2.056935407099300325e+08 2.466916618666885197e+08 2.479172325430391729e+08 1.971698150620287955e+08 1.825539972489786148e+08 1.956446271441999078e+08 1.959862858878107667e+08 1.743359862362891436e+08 1.634589977698659003e+08 1.396067334326858222e+08 1.441655803655448556e+08 3.202452439212317467e+08 1.026328825931332946e+09 1.491573370528339624e+09 1.549927941833044291e+09 1.536736609838958502e+09 1.638168358090816498e+09
6.326219609332702160e+08 6.167371124160536528e+08 5.621642064364196062e+08 5.650467955850031376e+08 6.232761093325231075e+08 6.510378853557959795e+08 6.709284449248456955e+08 6.828593619817266464e+08 6.382221153734904528e+08 5.449533222965388298e+08 5.038130018162831068e+08 4.975758919370152950e+08 4.802324264689196348e+08 4.905205260950464010e+08 4.925428019897325039e+08 4.366687718859785795e+08 3.099488743879097700e+08 2.670220844155015349e+08 2.168610509677660465e+08 1.796689492064252794e+08 1.554760287043114603e+08 1.616246161195091605e+08 1.512220779799104929e+08 1.508273922630243003e+08 1.579147397040731311e+08 1.767267646684152484e+08 1.561689085403822660e+08 1.430937749795328081e+08 1.445783888230142891e+08 1.440479324586256742e+08 1.413668605276764035e+08 1.515957084291281998e+08 1.850134176120174825e+08 1.847164099109045267e+08 1.755128061404274702e+08 1.385675923965256810e+08 1.368121805046063066e+08 1.393269626448804140e+08 1.342795042678847909e+08 1.272115004228346050e+08 1.229111730528390706e+08 1.202357850107609928e+08 1.148148934729489684e+08 1.114877306522964537e+08 1.091708827395203859e+08 1.097609814485361427e+08 1.123420427044018060e+08 1.089277567966446280e+08 1.047873954603265375e+08 1.120905790738929808e+08 1.175433367228726745e+08 1.166145815353146493e+08 1.163442478814385831e+08 1.125769133748173267e+08 1.196546646890965998e+08 1.253004241120593250e+08 1.370026473966540694e+08 1.412654470268166959e+08 1.481976869111749232e+08 1.444719575045449138e+08 1.518669455506037474e+08 1.567456276956174672e+08 1.640963377395072579e+08 1.730395672177577317e+08 2.035034779155045450e+08 2.471603384519377947e+08 2.522202582017408013e+08 2.043898784421366155e+08 1.912548980463804901e+08 1.810210509944111407e+08 1.809277568541899920e+08 1.653299152011523247e+08 1.440057301257731915e+08 1.238366285231139362e+08 3.000409298736967444e+08 6.584468467302073240e+08 1.317000866793808937e+09 1.421165913405109882e+09 1.502696580072712183e+09 1.549520888550344467e+09 1.655754751490782022e+09
7.118619007420854568e+08 6.498796969119799137e+08 5.649148138421366215e+08 5.550504188148832321e+08 5.586305541194734573e+08 5.904622012304005623e+08 5.939442175483610630e+08 6.000194965748387575e+08 5.604080789835094213e+08 5.172645250582078099e+08 4.863030156438916326e+08 4.892167659531843066e+08 4.640295879404008985e+08 4.722437916761407256e+08 4.647481794407008886e+08 4.142846824167932272e+08 3.160372562315764427e+08 2.564551108703697622e+08 2.087217667987903357e+08 1.731138602911412418e+08 1.513894503764552474e+08 1.486142248725349307e+08 1.463240935770935714e+08 1.482702255961104929e+08 1.510846461171382368e+08 1.657423254680658579e+08 1.488598343158888221e+08 1.456408625625052154e+08 1.486379103296759129e+08 1.515616716087755561e+08 1.474755975136373341e+08 1.655290458418002129e+08 1.719844512974281311e+08 1.693608489766274989e+08 1.438686204832068086e+08 1.329675262005152851e+08 1.359568525279881358e+08 1.325123647013181150e+08 1.252491744131013453e+08 1.225758132668451667e+08 1.175097665005833209e+08 1.170601694569196999e+08 1.170478634793937504e+08 1.159702705469659865e+08 1.093788982256242484e+08 1.089614292315992713e+08 1.134099215078980476e+08 1.138392943408156633e+08 1.067990641515440792e+08 1.165071792391951233e+08 1.268957967040633857e+08 1.275827818903868347e+08 1.132243694561451972e+08 1.095091373156208396e+08 1.181847009532407075e+08 1.311517903586569428e+08 1.466483068992713988e+08 1.639573661611728966e+08 1.814838199181457460e+08 1.757473864813921452e+08 1.773086800993396044e+08 1.801816355201823711e+08 1.852643289534237683e+08 1.915597945378135741e+08 2.251102253801631331e+08 2.356961105323341787e+08 2.261176372119179666e+08 1.729377413481109142e+08 1.437933713632492125e+08 1.369273807640389502e+08 1.366402970836914480e+08 1.412128872883521616e+08 1.213871803273229152e+08 1.514024849175093770e+08 3.719499340704627633e+08 1.096518322354177237e+09 1.440972098604701281e+09 1.475872816351487398e+09 1.515694535007326365e+09 1.592391998528712988e+09 1.642130415858722210e+09
7.109428926781485081e+08 6.462511975574427843e+08 5.890298612095856667e+08 5.649747135511906147e+08 5.349608752940214872e+08 4.949387275784736276e+08 4.959153609033195376e+08 5.139236220689119697e+08 4.945629467553645372e+08 4.664641889973016977e+08 4.630802850748606324e+08 4.626343101179646254e+08 4.514204430010129809e+08 4.317337881456793547e+08 4.325211418132386804e+08 4.169266026466438770e+08 3.419449611743291020e+08 2.560670938475666642e+08 1.958595993785260320e+08 1.639958410913474262e+08 1.574171656354433596e+08 1.422359723721221089e+08 1.468365164725671709e+08 1.457977354599747062e+08 1.495687666349806786e+08 1.480402610467389226e+08 1.476013725763061941e+08 1.455918849325089753e+08 1.431613227005990744e+08 1.418487748941762149e+08 1.556112076241159439e+08 1.875948108087218106e+08 1.903166316322655380e+08 1.688154701544304192e+08 1.415904270202638805e+08 1.340093648266740739e+08 1.216469801898427606e+08 1.206955305982501954e+08 1.211247548402879238e+08 1.266230371010926068e+08 1.152245632553787678e+08 1.176964397920935750e+08 1.189672956917522699e+08 1.171472733735560775e+08 1.136484034422067702e+08 1.172934789978195727e+08 1.193050394812616855e+08 1.164142505514172465e+08 1.266535712814128995e+08 1.242398737436724156e+08 1.400225321078708768e+08 1.419410083495701551e+08 1.184654884472679347e+08 1.116345810197677612e+08 1.283315135715618879e+08 1.405412312075766027e+08 1.361244947325165272e+08 1.574828662181144059e+08 1.836719387071173191e+08 1.816212917696335316e+08 1.870284472961384952e+08 1.994965302626022398e+08 1.981479105148063600e+08 1.892750536453799903e+08 1.956389647860309482e+08 1.994573696039929688e+08 1.905212650520311296e+08 1.551356581952609718e+08 1.243609812340497226e+08 1.115034416821725816e+08 1.059633293932270408e+08 1.210405673148761690e+08 1.136345852818721831e+08 1.514693286554007828e+08 4.262718226133294702e+08 1.264975607765785694e+09 1.446254545265810728e+09 1.460522574766302586e+09 1.517253893209650040e+09 1.605406459705862284e+09 1.651694098309841156e+09
6.366758411816109419e+08 5.717979150331869125e+08 5.589398320866941214e+08 5.600898380769344568e+08 4.981416001787317991e+08 4.411194331329557300e+08 4.084434612777270675e+08 4.248727200078369975e+08 4.223048141650692821e+08 4.561251426752790809e+08 4.809626474469093680e+08 4.759866324194929004e+08 4.549978146117593050e+08 4.190082204818440676e+08 3.988459444676145911e+08 3.822434693244739175e+08 3.275841852186397314e+08 2.308015926435839534e+08 1.848438326301089823e+08 1.743670765762966871e+08 1.838862000469969511e+08 1.597085217595068216e+08 1.440100711787807345e+08 1.409155827380684316e+08 1.420517865220609009e+08 1.356093713927530646e+08 1.371770727039142251e+08 1.430023378408963978e+08 1.435090782297088504e+08 1.477946620427166820e+08 1.676373848023679554e+08 2.003035107875609100e+08 1.898877276124854088e+08 1.680829004959868193e+08 1.530005401867771447e+08 1.463493636495149434e+08 1.277533695844101161e+08 1.125523755063821375e+08 1.055958999276641458e+08 1.082768235327590257e+08 1.086465324941219687e+08 1.189099845050659031e+08 1.240988147477607429e+08 1.136297877135486007e+08 1.146867202045129091e+08 1.182307709438682050e+08 1.250559302846011519e+08 1.617195287608695626e+08 2.251160176871709526e+08 1.643715629371014833e+08 1.309815054251327068e+08 1.352000096428853571e+08 1.491330980244865119e+08 1.436301792972477973e+08 1.673788965928027630e+08 1.533861924038784206e+08 1.282082830828067809e+08 1.192106001877363771e+08 1.530578527317937315e+08 1.479537538038283885e+08 1.382561425137398243e+08 1.384241560485965014e+08 1.293508944065230638e+08 1.303667431569907665e+08 1.388849618707972765e+08 1.430276436022635996e+08 1.337521715992202014e+08 1.227250484847304672e+08 1.123473739275735319e+08 1.061131822532154918e+08 1.066135395843081921e+08 1.137977780577455461e+08 1.105911263648049086e+08 1.496957769581273198e+08 4.211734530236979127e+08 1.203938196669378996e+09 1.416290549456088781e+09 1.458163299364923954e+09 1.520173527991239786e+09 1.609281908470993996e+09 1.664208461131376028e+09
