Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Solar Altitude Angle [deg](TimeStep),CR:Zone Mean Air Temperature [C](TimeStep),CR:AFN Zone Infiltration Air Change Rate [ach](Hourly) 
 05/15  01:40:00,24.6,29.0,2.3,336.0,0.0,0.0,-49.03473267612,28.273780409045643 
 05/15  01:50:00,24.2,29.0,2.1,351.0,0.0,0.0,-47.99144594218251,28.152404958481655 
 05/15  02:00:00,24.1,29.0,2.2,344.0,0.0,0.0,-46.83370751585183,28.051399412582705,0.28141501503825319 
 05/15  02:10:00,24.5,27.0,2.6,332.0,0.0,0.0,-45.57047917759366,28.029042290325856 
 05/15  02:20:00,24.3,29.0,2.3,325.0,0.0,0.0,-44.21050780848938,27.970631419154587 
 05/15  02:30:00,24.0,29.0,2.0,326.0,0.0,0.0,-42.762166712905237,27.90612964869925 
 05/15  02:40:00,23.7,30.0,2.7,341.0,0.0,0.0,-41.233348491143647,27.78589237917464 
 05/15  02:50:00,22.8,30.0,1.2,327.0,0.0,0.0,-39.631401512374399,27.71879578998655 
 05/15  03:00:00,23.3,30.0,2.2,346.0,0.0,0.0,-37.96310104685793,27.622869811254469,0.2733837347686379 
 05/15  03:10:00,22.9,31.0,1.5,326.0,0.0,0.0,-36.23464642689679,27.566681706475575 
 05/15  03:20:00,22.8,31.0,1.7,327.0,0.0,0.0,-34.45167664963557,27.472068312534299 
 05/15  03:30:00,22.8,30.0,1.3,333.0,0.0,0.0,-32.61929818259178,27.392305053308573 
 05/15  03:40:00,22.7,30.0,1.4,339.0,0.0,0.0,-30.74212010466605,27.318696813236124 
 05/15  03:50:00,22.6,31.0,1.2,334.0,0.0,0.0,-28.824292955206727,27.255618448866188 
 05/15  04:00:00,22.9,29.0,1.4,340.0,0.0,0.0,-26.869548703331636,27.20074160963198,0.13072203730287103 
 05/15  04:10:00,23.2,29.0,1.4,332.0,0.0,0.0,-24.881240075975314,27.16145928407525 
 05/15  04:20:00,22.8,31.0,1.7,356.0,0.0,0.0,-22.862378112772974,27.074568570930884 
 05/15  04:30:00,22.5,31.0,2.0,3.0,0.0,0.0,-20.815667278780667,26.95011606733398 
 05/15  04:40:00,22.3,31.0,2.9,343.0,0.0,0.0,-18.74353779510709,26.82933181306703 
 05/15  04:50:00,22.6,32.0,2.3,336.0,0.0,0.0,-16.648175073504075,26.817179312378394 
 05/15  05:00:00,22.7,30.0,1.6,350.0,0.0,0.0,-14.531546290031269,26.77345994140899,0.2487935744678803 
 05/15  05:10:00,22.7,31.0,1.8,348.0,0.0,0.0,-12.395424226178509,26.715758748205979 
 05/15  05:20:00,22.1,33.0,2.7,342.0,0.0,0.0,-10.241408559651223,26.57337766153343 
 05/15  05:30:00,21.9,31.0,2.0,325.0,0.0,0.0,-8.070944813685916,26.521642191937766 
 05/15  05:40:00,22.4,31.0,2.0,353.0,0.0,0.0,-5.885341182271698,26.49401721341612 
 05/15  05:50:00,22.3,32.0,2.2,15.0,0.0,0.0,-3.6857834454772635,26.42686174845604 
 05/15  06:00:00,21.8,33.0,2.1,34.0,0.0,0.0,-1.4733481787686969,26.341784481067014,0.271095685639001 
 05/15  06:10:00,22.2,31.0,1.9,335.0,0.044,0.0,0.7509855541139277,26.28776704509773 
 05/15  06:20:00,22.5,31.0,2.2,346.0,3.975,3.593,2.986325851363878,26.262625450247616 
 05/15  06:30:00,22.0,33.0,1.9,346.0,11.78,31.3821,5.231858809760732,26.204884392874147 
 05/15  06:40:00,21.5,33.0,2.4,338.0,21.85,57.1991,7.486840407488552,26.108698759720054 
 05/15  06:50:00,21.7,33.0,0.8,10.0,33.39,78.3187,9.750589308314572,26.182329632890999 
 05/15  07:00:00,22.0,32.0,0.6,350.0,45.38,106.3175,12.022480476633758,26.24915181256859,0.1870775636633074 
 05/15  07:10:00,22.3,31.0,0.9,2.0,58.28,135.3141,14.30193950590783,26.27414020481876 
 05/15  07:20:00,22.7,32.0,0.9,49.0,71.27,161.958,16.58843757474005,26.299567913428367 
 05/15  07:30:00,23.3,32.0,1.0,14.0,84.3,190.381,18.881486955268078,26.33709968203786 
 05/15  07:40:00,23.5,33.0,1.3,332.0,98.3,218.4022,21.180637007807204,26.378654174349756 
 05/15  07:50:00,23.5,33.0,0.5,9.0,111.3,240.9229,23.485470603828018,26.433744625590685 
 05/15  08:00:00,24.3,32.0,1.1,139.0,122.6,266.5968,25.795600926509779,26.47324975370899,0.0777172648385966 
 05/15  08:10:00,25.4,33.0,1.4,166.0,134.5,283.5741,28.11066860437757,26.590170735568557 
 05/15  08:20:00,25.1,31.0,0.8,135.0,147.9,311.5842,30.430339139005068,26.680391913169627 
 05/15  08:30:00,25.7,30.0,1.0,169.0,159.6,334.0157,32.7543005925352,26.756196917822036 
 05/15  08:40:00,26.2,31.0,0.9,178.0,170.9,350.7868,35.082261504924,26.8381337539671 
 05/15  08:50:00,26.2,31.0,0.7,224.0,182.7,370.6834,37.41394901441629,26.910570514191727 
 05/15  09:00:00,26.3,30.0,1.0,139.0,194.0,389.7491,39.74910715788197,26.97238299799697,0.1087751529515723 
 05/15  09:10:00,26.5,30.0,1.9,199.0,205.5,402.104,42.08749533032846,27.035043131499177 
 05/15  09:20:00,26.7,30.0,1.5,199.0,216.7,409.4374,44.42888688519759,27.113839327418036 
 05/15  09:30:00,26.8,29.0,1.4,150.0,228.1,422.1739,46.773067858981239,27.203638014197588 
 05/15  09:40:00,27.3,29.0,1.4,157.0,238.4,439.5243,49.11983580525366,27.277657664347119 
 05/15  09:50:00,27.9,28.0,1.6,188.0,248.4,451.3975,51.46899872439831,27.448660593984259 
 05/15  10:00:00,28.1,29.0,1.4,173.0,258.9,465.5956,53.82037407603766,27.607116500661946,0.18598401607830576 
 05/15  10:10:00,28.1,28.0,1.4,170.0,268.2,472.6136,56.173787861306809,27.728358565468019 
 05/15  10:20:00,28.4,27.0,1.5,179.0,274.3,465.1317,58.52907376135649,27.838881982036697 
 05/15  10:30:00,28.6,27.0,2.1,151.0,283.1,479.3805,60.886072316250359,27.96139316922568 
 05/15  10:40:00,29.5,25.0,0.8,332.0,291.2,490.0817,63.24463012357767,28.07879266415074 
 05/15  10:50:00,30.2,25.0,2.7,234.0,295.8,494.5677,65.60459902622155,28.285357693962717 
 05/15  11:00:00,29.8,27.0,2.2,134.0,301.8,507.6921,67.96583523852347,28.3699476378251,0.2258936976310366 
 05/15  11:10:00,30.0,27.0,2.2,207.0,306.6,526.1157,70.32819831727622,28.55155164793162 
 05/15  11:20:00,29.8,26.0,1.3,201.0,311.1,530.9517,72.69154978777942,28.673650758242869 
 05/15  11:30:00,30.3,25.0,2.0,234.0,312.7,533.3467,75.05575100119731,28.75142008415755 
 05/15  11:40:00,30.4,27.0,0.8,134.0,314.0,542.0174,77.42065916860726,28.846825028849297 
 05/15  11:50:00,30.0,27.0,2.7,130.0,315.7,552.0539,79.78611857020744,28.97641313347626 
 05/15  12:00:00,30.5,27.0,2.6,186.0,317.7,558.5356,82.15193670766894,29.134729193388489,0.24153111133608208 
 05/15  12:10:00,30.7,26.0,3.0,170.0,319.4,565.1882,84.51779985450055,29.2807982724455 
 05/15  12:20:00,31.1,27.0,1.3,288.0,320.7,574.1512,86.88280603352323,29.340315700101074 
 05/15  12:30:00,30.9,27.0,3.4,202.0,318.5,575.5515,89.23628628290668,29.43422962630063 
 05/15  12:40:00,31.4,26.0,2.6,164.0,321.9,591.3383,88.37045962234862,29.561720788818677 
 05/15  12:50:00,32.1,25.0,1.1,162.0,320.9,588.5254,86.00839390812337,29.636695751794045 
 05/15  13:00:00,31.9,24.0,2.2,206.0,318.1,583.4843,83.64286312447733,29.71940847100716,0.3030830409377371 
 05/15  13:10:00,32.0,23.0,2.7,142.0,316.1,597.8099,81.27696355332282,29.84855331684442 
 05/15  13:20:00,32.5,21.0,0.2,104.0,313.6,608.7589,78.91125123839776,29.903968230336667 
 05/15  13:30:00,32.9,20.0,0.3,301.0,309.7,611.0616,76.54597605939506,29.99511511951448 
 05/15  13:40:00,33.7,20.0,1.5,126.0,306.6,594.9213,74.18131217075977,30.131777799479936 
 05/15  13:50:00,34.0,21.0,1.3,158.0,304.5,585.7377,71.8174089173993,30.295582779458657 
 05/15  14:00:00,33.4,21.0,1.8,186.0,302.0,588.416,69.45440689512982,30.352278399499665,0.16032328620000423 
 05/15  14:10:00,34.0,20.0,2.6,126.0,298.7,587.6317,67.0924443584827,30.462225938446996 
 05/15  14:20:00,34.1,21.0,1.5,31.0,290.7,601.8742,64.73166031494107,30.519543274461126 
 05/15  14:30:00,33.8,21.0,2.5,191.0,282.5,607.7852,62.37219630793321,30.588957450708983 
 05/15  14:40:00,34.0,21.0,2.4,78.0,274.2,603.6876,60.014197630926599,30.63371358100195 
 05/15  14:50:00,33.8,20.0,2.0,183.0,269.7,612.5005,57.65781428379123,30.71618896190447 
 05/15  15:00:00,34.2,21.0,1.5,187.0,266.7,599.6059,55.30320181594038,30.760780624180169,0.24659176342030085 
 05/15  15:10:00,33.9,20.0,1.1,258.0,258.2,537.6194,52.95052213002828,30.755979774266956 
 05/15  15:20:00,34.0,20.0,3.3,135.0,256.7,502.9975,50.599944287744389,30.886254470003153 
 05/15  15:30:00,34.5,19.0,3.3,123.0,254.6,469.9023,48.25164534377933,31.028270239939155 
 05/15  15:40:00,34.4,19.0,1.6,93.0,249.0,457.2324,45.905811226431378,30.96270899335373 
 05/15  15:50:00,34.2,18.0,1.1,234.0,239.3,435.296,43.56263767964088,30.938785953925718 
 05/15  16:00:00,34.2,17.0,2.0,103.0,231.3,434.5826,41.22233127965633,31.001290000259205,0.1993329091243188 
 05/15  16:10:00,34.9,18.0,2.4,100.0,218.0,424.0186,38.885110539156148,31.099082628378853 
 05/15  16:20:00,34.6,17.0,2.7,105.0,205.8,404.4769,36.55120711202903,31.120518590060514 
 05/15  16:30:00,34.8,17.0,1.1,56.0,194.5,396.6724,34.22086711292281,31.146333935309025 
 05/15  16:40:00,34.4,17.0,1.2,117.0,182.3,382.286,31.894352567000515,31.13072602841931 
 05/15  16:50:00,35.0,18.0,1.6,86.0,170.5,384.5511,29.571943007038859,31.18691320747348 
 05/15  17:00:00,34.6,18.0,1.6,115.0,156.3,369.0098,27.253937237064784,31.22938195102899,0.1377668532521348 
 05/15  17:10:00,34.8,17.0,1.9,103.0,141.7,339.7928,24.940655284161516,31.263274233969676 
 05/15  17:20:00,34.5,18.0,1.4,84.0,127.2,308.6781,22.632440562915197,31.242830859567243 
 05/15  17:30:00,34.4,18.0,1.5,75.0,115.1,286.9306,20.329662280266616,31.24215597420523 
 05/15  17:40:00,34.0,18.0,0.5,101.0,102.8,262.2652,18.03271811233241,31.22025414907658 
 05/15  17:50:00,33.9,19.0,0.8,112.0,86.9,224.7958,15.742037189129628,31.19662163128222 
 05/15  18:00:00,34.0,19.0,0.7,93.0,70.84,187.1255,13.458083428160622,31.184888135999747,0.0738571110531554 
 05/15  18:10:00,34.0,18.0,0.8,87.0,55.64,153.9441,11.181359263570718,31.16953891839768 
 05/15  18:20:00,33.9,19.0,1.8,203.0,42.06,129.8266,8.912409824174088,31.172035999989494 
 05/15  18:30:00,33.7,19.0,1.6,194.0,32.45,116.3199,6.651827621157506,31.15131437985083 
 05/15  18:40:00,33.5,19.0,2.6,194.0,24.16,103.8097,4.400257814818149,31.147940331807758 
 05/15  18:50:00,33.3,19.0,2.2,195.0,15.84,124.8878,2.1584041393695765,31.121451697433643 
 05/15  19:00:00,33.0,20.0,2.0,182.0,0.0,0.0,-0.07296442424437652,31.027840908376967,0.22831855619896794 
 05/15  19:10:00,32.7,20.0,1.0,178.0,0.0,0.0,-2.293006125392375,30.900438807743237 
 05/15  19:20:00,32.3,20.0,1.9,195.0,0.0,0.0,-4.5007979550159409,30.82201991228837 
 05/15  19:30:00,32.0,20.0,2.0,191.0,0.0,0.0,-6.695326060703084,30.77430581136589 
 05/15  19:40:00,31.9,20.0,2.2,197.0,0.0,0.0,-8.875474919326243,30.73545668981009 
 05/15  19:50:00,31.8,20.0,2.2,206.0,0.0,0.0,-11.040015104428948,30.689872494279446 
 05/15  20:00:00,31.5,20.0,3.7,203.0,0.0,0.0,-13.187589468888114,30.648082091875879,0.29532801021998769 
 05/15  20:10:00,31.7,19.0,2.5,208.0,0.0,0.0,-15.316697547674292,30.60198833409968 
 05/15  20:20:00,31.6,19.0,0.9,238.0,0.0,0.0,-17.4256779724034,30.523162975572946 
 05/15  20:30:00,31.5,19.0,1.7,211.0,0.0,0.0,-19.512688681267073,30.462031175286119 
 05/15  20:40:00,31.2,19.0,1.7,227.0,0.0,0.0,-21.575684708453197,30.40495374686501 
 05/15  20:50:00,31.0,20.0,0.9,151.0,0.0,0.0,-23.61239335151918,30.33375223099623 
 05/15  21:00:00,30.6,21.0,0.8,125.0,0.0,0.0,-25.620286550676846,30.252717075383506,0.16678285872383595 
 05/15  21:10:00,29.9,22.0,0.9,177.0,0.0,0.0,-27.59655038072802,30.185255275987627 
 05/15  21:20:00,29.6,22.0,1.2,301.0,0.0,0.0,-29.538051668149515,30.093301754721158 
 05/15  21:30:00,29.4,22.0,2.2,248.0,0.0,0.0,-31.441301920605416,30.036885931501368 
 05/15  21:40:00,29.4,24.0,0.9,353.0,0.0,0.0,-33.302419016948579,29.979939008445514 
 05/15  21:50:00,29.1,23.0,1.5,109.0,0.0,0.0,-35.11708748056662,29.884137789174454 
 05/15  22:00:00,28.6,24.0,1.5,197.0,0.0,0.0,-36.88051867965612,29.783018487150568,0.14932349330361359 
 05/15  22:10:00,28.5,24.0,2.2,193.0,0.0,0.0,-38.58741299730731,29.696460665466018 
 05/15  22:20:00,28.7,23.0,2.3,116.0,0.0,0.0,-40.231926918651719,29.649553875638877 
 05/15  22:30:00,28.3,26.0,0.5,113.0,0.0,0.0,-41.80764909981848,29.59771367203863 
 05/15  22:40:00,27.4,27.0,0.5,138.0,0.0,0.0,-43.30759078394401,29.50687929553685 
 05/15  22:50:00,27.5,27.0,1.2,53.0,0.0,0.0,-44.7241973164652,29.412002567319179 
 05/15  23:00:00,27.5,27.0,0.5,24.0,0.0,0.0,-46.049388787468028,29.343686588361256,0.140723556102439 
 05/15  23:10:00,27.3,27.0,1.2,9.0,0.0,0.0,-47.27463865955414,29.272029144516638 
 05/15  23:20:00,27.1,28.0,1.5,342.0,0.0,0.0,-48.39109914076667,29.190175180617755 
 05/15  23:30:00,27.1,30.0,2.1,350.0,0.0,0.0,-49.389780429043707,29.136170861015584 
 05/15  23:40:00,26.2,28.0,1.7,355.0,0.0,0.0,-50.26178717904385,29.028765697023606 
 05/15  23:50:00,26.8,28.0,3.0,338.0,0.0,0.0,-50.99860923946095,28.93641878419198 
 05/15  24:00:00,26.6,29.0,3.0,339.0,0.0,0.0,-51.59245504264155,28.855655992935945,0.2811346285304664 
 05/16  00:10:00,26.3,30.0,2.5,332.0,0.0,0.0,-51.8015993412913,28.81118859894398 
 05/16  00:20:00,26.1,30.0,2.6,341.0,0.0,0.0,-52.08888242641353,28.72802747443824 
 05/16  00:30:00,25.9,30.0,0.9,228.0,0.0,0.0,-52.218633813286128,28.69129333526832 
 05/16  00:40:00,25.7,30.0,1.3,274.0,0.0,0.0,-52.18922989033666,28.633918020299637 
 05/16  00:50:00,26.0,29.0,2.7,343.0,0.0,0.0,-52.00104053283166,28.549031572017286 
 05/16  01:00:00,26.2,30.0,0.6,261.0,0.0,0.0,-51.6564062211683,28.54475870259442,0.2222483752699428 
 05/16  01:10:00,25.7,30.0,1.4,286.0,0.0,0.0,-51.159495921049117,28.48094440686892 
 05/16  01:20:00,25.7,30.0,1.2,305.0,0.0,0.0,-50.51606527115941,28.386052370252814 
 05/16  01:30:00,25.5,30.0,1.7,301.0,0.0,0.0,-49.733146277750019,28.285850483549248 
 05/16  01:40:00,25.5,31.0,1.3,313.0,0.0,0.0,-48.81870451190476,28.21977465403318 
 05/16  01:50:00,25.0,32.0,1.6,323.0,0.0,0.0,-47.78129777700014,28.15759050845225 
 05/16  02:00:00,24.8,32.0,1.8,325.0,0.0,0.0,-46.62976319587357,28.057790368363667,0.13995025466066222 
 05/16  02:10:00,24.9,33.0,2.2,348.0,0.0,0.0,-45.37295029168377,27.98948134261756 
 05/16  02:20:00,24.5,34.0,1.9,342.0,0.0,0.0,-44.01950832944632,27.88018037582468 
 05/16  02:30:00,24.1,37.0,1.1,24.0,0.0,0.0,-42.57772856444526,27.84847996009784 
 05/16  02:40:00,23.5,37.0,1.9,154.0,0.0,0.0,-41.055436794498529,27.708958463253098 
 05/16  02:50:00,23.6,35.0,2.1,351.0,0.0,0.0,-39.459928690501829,27.63125939245861 
 05/16  03:00:00,23.7,36.0,1.8,355.0,0.0,0.0,-37.79793932592421,27.564077264854406,0.23282023186644577 
 05/16  03:10:00,23.7,36.0,1.7,320.0,0.0,0.0,-36.0756385501412,27.525013747097768 
 05/16  03:20:00,23.7,36.0,0.8,263.0,0.0,0.0,-34.298644808435678,27.488187641606037 
 05/16  03:30:00,23.8,37.0,1.4,230.0,0.0,0.0,-32.472051286644589,27.41815804937594 
 05/16  03:40:00,24.0,36.0,1.3,279.0,0.0,0.0,-30.600459575093038,27.383780054596824 
 05/16  03:50:00,24.1,36.0,1.2,349.0,0.0,0.0,-28.68801724786246,27.343261527888484 
 05/16  04:00:00,23.7,38.0,1.8,345.0,0.0,0.0,-26.738456768534488,27.245622861050657,0.13522709720346763 
 05/16  04:10:00,23.3,39.0,1.9,350.0,0.0,0.0,-24.755133945695556,27.158200204107087 
 05/16  04:20:00,23.0,41.0,1.4,335.0,0.0,0.0,-22.741064784233573,27.04462195577375 
 05/16  04:30:00,22.9,40.0,1.4,322.0,0.0,0.0,-20.69896003911677,26.9691112536594 
 05/16  04:40:00,23.6,40.0,1.5,336.0,0.0,0.0,-18.631257107977047,26.97452553615229 
 05/16  04:50:00,23.1,41.0,1.3,18.0,0.0,0.0,-16.540149126845689,26.92400535365038 
 05/16  05:00:00,22.9,41.0,1.7,349.0,0.0,0.0,-14.42761128516519,26.82106649605485,0.16719714659462685 
 05/16  05:10:00,23.2,42.0,1.8,343.0,0.0,0.0,-12.295424472327385,26.785312068829197 
 05/16  05:20:00,23.2,42.0,0.4,19.0,0.0,0.0,-10.14519642453085,26.748965205976597 
 05/16  05:30:00,23.0,43.0,0.4,321.0,0.0,0.0,-7.978380569852454,26.7052218287825 
 05/16  05:40:00,22.8,44.0,0.8,311.0,0.0,0.0,-5.796292780048072,26.6445458366378 
 05/16  05:50:00,22.6,45.0,0.5,308.0,0.0,0.0,-3.600126236195448,26.571404048282223 
 05/16  06:00:00,22.4,46.0,0.9,318.0,0.0,0.0,-1.3909646064450765,26.491784658444354,0.072057322703228 
 05/16  06:10:00,22.1,46.0,1.4,334.0,0.282,3.0475,0.8302062789787931,26.385431351910808 
 05/16  06:20:00,22.0,47.0,1.2,324.0,4.941,12.8341,3.0624880856336427,26.312256994836664 
 05/16  06:30:00,21.9,48.0,0.9,323.0,13.5,32.898,5.3050608116295259,26.292439080921566 
 05/16  06:40:00,21.8,49.0,1.9,341.0,24.06,58.1148,7.55717466512231,26.23888274035763 
 05/16  06:50:00,21.8,48.0,1.6,341.0,35.84,82.0672,9.818142859332932,26.195823429617655 
 05/16  07:00:00,22.2,46.0,1.4,353.0,48.32,106.0897,12.087335215830605,26.220959249349126,0.140487232085291 
 05/16  07:10:00,22.6,47.0,1.5,355.0,60.83,134.5384,14.364172479547069,26.265204017208604 
 05/16  07:20:00,22.6,47.0,1.3,345.0,73.47,161.7427,16.6481212604744,26.308625558440079 
 05/16  07:30:00,22.8,46.0,0.9,336.0,87.0,187.9779,18.938689527264765,26.363366896181643 
 05/16  07:40:00,23.3,45.0,0.9,346.0,99.7,218.4169,21.23542258706573,26.405084691332804 
 05/16  07:50:00,23.8,40.0,0.6,333.0,112.8,248.18,23.537899493975524,26.484332084087329 
 05/16  08:00:00,24.5,38.0,0.4,290.0,125.2,275.2915,25.845729835585425,26.552589700148027,0.08094009781395378 
 05/16  08:10:00,25.3,37.0,0.6,326.0,136.4,299.0255,28.158550853288817,26.6802149017321 
 05/16  08:20:00,25.6,36.0,0.6,26.0,148.2,325.3593,30.476024857476174,26.784806092567636 
 05/16  08:30:00,26.1,34.0,0.6,356.0,160.0,356.5155,32.79783690348565,26.869082216625779 
 05/16  08:40:00,26.7,35.0,0.8,154.0,169.7,383.1047,35.1236926983289,26.954038148609546 
 05/16  08:50:00,27.1,34.0,0.4,305.0,179.1,401.597,37.453316711826179,27.039426745202186 
 05/16  09:00:00,27.3,33.0,0.8,140.0,188.3,424.1376,39.78645046893686,27.121532139019707,0.05444260956605249 
 05/16  09:10:00,28.2,33.0,0.7,161.0,193.9,445.3672,42.12285100281318,27.19100353813286 
 05/16  09:20:00,28.7,32.0,1.2,165.0,208.0,458.0232,44.462289450485609,27.32488245495002 
 05/16  09:30:00,28.8,34.0,2.0,101.0,216.4,476.8267,46.8045497751526,27.48013748081033 
 05/16  09:40:00,28.6,34.0,1.8,138.0,224.2,503.8455,49.14942760082507,27.605658035766856 
 05/16  09:50:00,28.8,33.0,1.2,150.0,232.1,522.5299,51.49672914658922,27.65546985790008 
 05/16  10:00:00,29.1,33.0,1.8,123.0,239.1,527.3685,53.846270249015777,27.777456581158675,0.13572524238437545 
 05/16  10:10:00,29.2,34.0,2.4,152.0,246.4,535.5422,56.19787546224468,27.89578045201054 
 05/16  10:20:00,29.1,33.0,1.9,125.0,253.8,540.3948,58.55137722597501,28.029182668284205 
 05/16  10:30:00,29.2,33.0,2.1,224.0,261.2,548.9802,60.90661509189054,28.170094444041856 
 05/16  10:40:00,28.9,33.0,2.7,147.0,266.8,552.9304,63.26343499873309,28.229609361833945 
 05/16  10:50:00,29.7,33.0,2.5,188.0,273.5,560.7051,65.62168858482619,28.38426962538013 
 05/16  11:00:00,29.7,33.0,1.3,170.0,278.9,569.6622,67.98123252330839,28.487517341185474,0.2781568702986031 
 05/16  11:10:00,30.1,31.0,2.0,134.0,283.2,568.9718,70.34192785720768,28.649730199488528 
 05/16  11:20:00,30.6,31.0,1.6,249.0,288.3,577.8394,72.70363929262772,28.775525198276318 
 05/16  11:30:00,30.3,31.0,2.5,197.0,292.1,584.6553,75.0662343618576,28.92794425087044 
 05/16  11:40:00,30.2,31.0,3.8,168.0,298.7,586.3625,77.42958224235429,29.031425638859365 
 05/16  11:50:00,30.9,29.0,2.9,159.0,307.5,581.7108,79.79355162844439,29.19356917913595 
 05/16  12:00:00,31.5,29.0,3.1,153.0,317.5,577.9088,82.15800560651143,29.39523096872312,0.3659245866083423 
 05/16  12:10:00,31.4,29.0,0.6,97.0,331.7,575.9326,84.52278441760932,29.43325353946556 
 05/16  12:20:00,31.7,28.0,0.5,140.0,340.0,555.8215,86.88761159602817,29.53179194420943 
 05/16  12:30:00,31.7,28.0,2.1,206.0,345.1,522.9451,89.25022983661745,29.663046301681697 
 05/16  12:40:00,31.6,29.0,3.1,195.0,353.5,512.7043,88.37910699059758,29.815955447497858 
 05/16  12:50:00,31.6,27.0,1.7,127.0,356.4,505.8212,86.01478157565879,29.915202510979534 
 05/16  13:00:00,32.0,27.0,3.3,158.0,356.8,484.1676,83.64991956190929,30.019665211848129,0.24766886862770008 
 05/16  13:10:00,32.2,26.0,2.5,129.0,368.3,464.0537,81.28523881697179,30.124438949216736 
 05/16  13:20:00,33.0,25.0,2.2,128.0,378.4,439.7918,78.92094697348149,30.228856865259375 
 05/16  13:30:00,33.2,24.0,1.5,217.0,408.5,439.5367,76.55719151622418,30.325131191468583 
 05/16  13:40:00,33.2,25.0,1.0,146.0,442.6,383.9099,74.19410630041108,30.436401511735605 
 05/16  13:50:00,33.5,24.0,2.1,108.0,418.4,328.7859,71.83182209294908,30.534525598163655 
 05/16  14:00:00,34.0,23.0,1.4,331.0,425.1,383.1243,69.47047014732073,30.648553751869483,0.19735635264549238 
 05/16  14:10:00,33.2,24.0,1.9,143.0,399.3,240.319,67.1101838622622,30.66375991730156 
 05/16  14:20:00,33.3,23.0,1.0,103.0,356.9,130.903,64.75109979595958,30.657427141592455 
 05/16  14:30:00,33.5,23.0,1.4,100.0,359.5,210.5679,62.39335843948432,30.706442824260067 
 05/16  14:40:00,33.5,23.0,2.1,150.0,387.2,316.1444,60.03710490127599,30.82423016496159 
 05/16  14:50:00,34.1,23.0,2.3,119.0,322.1,278.8928,57.68248956850117,30.960200331693849 
 05/16  15:00:00,34.0,22.0,2.2,93.0,330.4,387.2484,55.32966877811527,30.990955044655423,0.14579068317098874 
 05/16  15:10:00,33.4,24.0,1.3,160.0,250.1,115.9754,52.978805516698468,30.93152931212035 
 05/16  15:20:00,33.3,23.0,1.3,118.0,172.2,39.9689,50.6300701621414,30.855829802698204 
 05/16  15:30:00,33.1,23.0,2.3,135.0,162.6,42.8676,48.28364127768237,30.820054696956754 
 05/16  15:40:00,33.1,23.0,0.9,116.0,163.3,39.9362,45.93970646787318,30.784993951461755 
 05/16  15:50:00,33.1,22.0,0.8,131.0,233.4,121.5128,43.59846330599708,30.822602482492337 
 05/16  16:00:00,33.9,22.0,1.6,137.0,311.8,375.4251,41.26012034292783,31.00535348945865,0.1360249485770454 
 05/16  16:10:00,34.5,22.0,1.6,18.0,267.5,339.7826,38.9248982082384,31.11793386888514 
 05/16  16:20:00,33.9,22.0,1.3,193.0,226.1,289.0114,36.593030815469159,31.11272817091417 
 05/16  16:30:00,34.0,22.0,1.3,201.0,214.5,317.9045,34.26476668481958,31.126700064411844 
 05/16  16:40:00,34.1,22.0,1.1,118.0,186.5,257.4272,31.94037039813925,31.145151832496237 
 05/16  16:50:00,34.0,22.0,1.4,92.0,137.4,128.0615,29.62012420297145,31.115480877774265 
 05/16  17:00:00,33.3,23.0,1.5,60.0,95.3,40.3257,27.304329784580348,31.036252189734748,0.12913877977033703 
 05/16  17:10:00,32.8,23.0,0.5,66.0,54.32,23.8309,24.993310227402774,30.942281514463184 
 05/16  17:20:00,32.8,23.0,0.5,53.0,39.86,19.5203,22.6874121902504,30.856723496512186 
 05/16  17:30:00,32.8,27.0,3.0,359.0,46.36,21.6699,20.387008322904543,30.90311018272446 
 05/16  17:40:00,31.5,30.0,4.1,21.0,50.94,36.6707,18.092499955551646,30.843326345361065 
 05/16  17:50:00,31.1,31.0,3.5,29.0,50.97,34.6178,15.804320096866962,30.763674822369567 
 05/16  18:00:00,30.9,30.0,4.3,23.0,52.82,40.4471,13.522936781551135,30.71302195488309,0.4272013017727277 
 05/16  18:10:00,30.5,30.0,1.7,18.0,32.24,33.8762,11.248856813838753,30.644345152164524 
 05/16  18:20:00,30.4,29.0,1.8,345.0,23.38,50.1324,8.9826299600181,30.58393750095693 
 05/16  18:30:00,30.5,31.0,1.9,354.0,22.33,110.9659,6.724853650432191,30.59821753349575 
 05/16  18:40:00,30.4,32.0,1.6,32.0,17.56,104.9988,4.476178259863321,30.588331352786779 
 05/16  18:50:00,30.4,31.0,2.2,32.0,10.66,81.6066,2.237313044732798,30.537888066678265 
 05/16  19:00:00,30.4,31.0,3.4,17.0,5.095,0.0,0.009032826258647362,30.47158369315469,0.2919489797384156 
 05/16  19:10:00,30.2,31.0,1.5,8.0,0.0,0.0,-2.2078144793415235,30.364672198464857 
 05/16  19:20:00,30.1,31.0,2.4,346.0,0.0,0.0,-4.412299369333606,30.269256998645099 
 05/16  19:30:00,30.0,31.0,3.2,8.0,0.0,0.0,-6.603401173015547,30.237849042427756 
