time,Ig
2018-01-31,154389.53
2018-02-28,165154.76483333332
2018-03-31,210929.3945
2018-04-30,208247.93699999998
2018-05-31,201045.636
2018-06-30,188856.91266666667
2018-07-31,231000.29266666668
2018-08-31,213135.70666666667
2018-09-30,198165.84699999998
2018-10-31,180522.43016666666
2018-11-30,144312.36966666667
2018-12-31,153311.202
